num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,offline_controversiality,classification,0.5,0.9,0,3,55,0.7424931129476584,0.7061443235908477,0.7171960998836572,0.7385796545105566,5,2.374380663000011,2.3858789059995615
100,30,offline_controversiality,classification,0.5,0.9,1,3,55,0.7369388187570006,0.6086457986457987,0.6511201834107033,0.6773827534039334,5,1.7143511510003009,1.732379705999847
100,30,offline_controversiality,classification,0.5,0.9,2,3,55,0.7224553224553224,0.6943482928242287,0.7010649381169274,0.8235719450469993,3,2.52789085600034,2.540819083000315
100,30,offline_controversiality,classification,0.7,0.1,0,20,93,0.667921146953405,0.4588325652841782,0.5138791912985461,0.9848368522072937,0,1.6700564180000583,1.6826694600003975
100,30,offline_controversiality,classification,0.7,0.1,1,20,93,0.8494623655913979,0.2625960061443932,0.389247311827957,0.9665279878971256,2,1.727254250000442,1.7415523859999666
100,30,offline_controversiality,classification,0.7,0.1,2,20,93,0.5295698924731183,0.3340757808499744,0.39368492916880016,0.8694866232827188,2,1.3394612359998064,1.3520046459998412
100,30,offline_controversiality,classification,0.7,0.3,0,19,79,0.7327305605786618,0.742631103074141,0.724413912388596,0.8086372360844529,2,1.602834551000342,1.6141468759997224
100,30,offline_controversiality,classification,0.7,0.3,1,19,79,0.6561181434599156,0.40063291139240503,0.4680000730633642,0.8142965204236006,3,2.462623974000053,2.482050600999173
100,30,offline_controversiality,classification,0.7,0.3,2,19,79,0.6338607594936709,0.5834237492465341,0.5813331534850522,0.6979392624728851,7,1.8691011230002914,1.8801663720005308
100,30,offline_controversiality,classification,0.7,0.5,0,16,65,0.742039072039072,0.7461904761904762,0.7308170939166414,0.6355086372360844,6,2.1048155489997953,2.1194101689998206
100,30,offline_controversiality,classification,0.7,0.5,1,16,65,0.7576190476190476,0.5831746031746031,0.6387486872102257,0.9858169440242057,0,1.661097831999541,1.6753324720002638
100,30,offline_controversiality,classification,0.7,0.5,2,16,65,0.734010989010989,0.6657448107448107,0.6793875030264647,0.9996384671005062,0,2.260850743999981,2.2733297700006005
100,30,offline_controversiality,classification,0.7,0.7,0,12,51,0.7436331098095804,0.7949190787426081,0.7607167298662473,0.7403071017274472,5,2.106709540000338,2.116005511000367
100,30,offline_controversiality,classification,0.7,0.7,1,12,51,0.7671455450867216,0.6776589423648247,0.7033085440160654,0.9858169440242057,0,1.7280383060005988,1.737736140999914
